481.38, 461.23, 457.93, 440.41, 439.29, 443.31, 446.22, 455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 32.01911589008363, 28.016726403823178, 26.01553166069295, 28.016726403823178, 30.017921146953405, 32.01911589008363, 30.017921146953405, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 0
461.23, 457.93, 440.41, 439.29, 443.31, 446.22, 455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 28.016726403823178, 26.01553166069295, 28.016726403823178, 30.017921146953405, 32.01911589008363, 30.017921146953405, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 1
457.93, 440.41, 439.29, 443.31, 446.22, 455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 26.01553166069295, 28.016726403823178, 30.017921146953405, 32.01911589008363, 30.017921146953405, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 1
440.41, 439.29, 443.31, 446.22, 455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 28.016726403823178, 30.017921146953405, 32.01911589008363, 30.017921146953405, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 1
439.29, 443.31, 446.22, 455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 30.017921146953405, 32.01911589008363, 30.017921146953405, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 1
443.31, 446.22, 455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 32.01911589008363, 30.017921146953405, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 0
446.22, 455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 30.017921146953405, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 1
455.13, 448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 28.016726403823178, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 1
448.08, 436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 24.014336917562723, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 1
436.12, 434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 24.014336917562723, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 1
434.63, 430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 30.017921146953405, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 1
430.67, 427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 30.017921146953405, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 1
427.55, 438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 28.016726403823178, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 1
438.17, 438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 28.016726403823178, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 1
438.25, 446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 28.016726403823178, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 0
446.24, 451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 24.014336917562723, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 0
451.43, 439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 22.0131421744325, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 1
439.36, 438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 26.01553166069295, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 1
438.87, 437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 28.016726403823178, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 1
437.84, 443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 26.01553166069295, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 1
443.26, 444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 26.01553166069295, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 1
444.92, 446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 26.01553166069295, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 1
446.33, 446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 23.58741537236161, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 0
446.42, 444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 22.546794105933888, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 1
444.9, 460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 24.28116288331342, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 0
460.48, 478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 27.056152927120667, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 1
478.49, 490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 26.362405416168855, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 0
490.43, 517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 29.48426921545201, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 1
517.66, 524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 649.14, 27.74990043807248, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 1
524.19, 535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 649.14, 651.43, 21.85304659498208, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 29.1373954599761, 0
535.36, 566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 649.14, 651.43, 637.21, 27.74990043807248, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 29.1373954599761, 32.606133014735164, 0
566.38, 581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 649.14, 651.43, 637.21, 605.43, 31.21863799283154, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 29.1373954599761, 32.606133014735164, 33.99362803663879, 0
581.56, 573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 649.14, 651.43, 637.21, 605.43, 593.12, 31.21863799283154, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 29.1373954599761, 32.606133014735164, 33.99362803663879, 27.403026682596572, 0
573.32, 571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 649.14, 651.43, 637.21, 605.43, 593.12, 570.85, 31.21863799283154, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 29.1373954599761, 32.606133014735164, 33.99362803663879, 27.403026682596572, 26.70927917164476, 1
571.84, 583.53, 607.55, 619.78, 637.66, 644.3, 660.72, 639.39, 654.25, 650.66, 652.67, 647.99, 649.14, 651.43, 637.21, 605.43, 593.12, 570.85, 576.37, 31.91238550378335, 31.21863799283154, 27.403026682596572, 29.1373954599761, 28.096774193548384, 32.95300677021107, 28.096774193548384, 28.096774193548384, 26.362405416168855, 21.85304659498208, 23.934289127837513, 23.2405416168857, 28.443647949024292, 29.1373954599761, 32.606133014735164, 33.99362803663879, 27.403026682596572, 26.70927917164476, 28.790521704500197, 1
